7.65,8.9478,0.9348,3.3242,1.964,1.5444,1.0759,1.0008,0.92275,4.246,0.61863,1.067,2.7336,0.8563,0.79121,0.70462,0.8787,1.6333,0.27214,0.51556,0.549,0.4884,12.761,2.4302,4.113,0.32359,1.444,0.071496,0.41941,1.4808,0.43587,1.1565,0.57552,0.48203,1.0566,0.35925,0.5629,0.8423,5.3814,0.17846,0.88042,0.46611
7.7,7.6669,0.94973,3.169,1.9903,1.422,1.0475,0.96441,0.90982,6.7696,0.60477,1.0379,2.6183,0.77555,0.75969,0.69278,0.9138,1.6635,0.24545,0.51228,0.57671,0.45657,10.958,2.2557,4.0188,0.28637,1.4268,0.063925,0.41735,1.3941,0.43359,1.0091,0.5671,0.47393,1.0228,0.33969,0.54008,0.77473,5.6381,0.1682,0.86053,0.43734
7.75,6.5045,0.952,3.0356,1.9084,1.3078,1.0166,0.92137,0.8888,7.8892,0.5869,1.0052,2.5052,0.70616,0.7297,0.65312,0.96411,1.7209,0.22441,0.49832,0.59552,0.42177,9.352,2.0922,3.9212,0.25337,1.3946,0.057156,0.41244,1.3061,0.43754,0.90345,0.55793,0.46633,0.95166,0.32066,0.51888,0.70943,5.7936,0.15844,0.83698,0.41111
7.8,5.4758,0.94452,2.8943,1.7689,1.2028,0.98409,0.87443,0.86307,8.1242,0.56641,0.97057,2.3951,0.82691,0.70127,0.60084,0.97805,1.7439,0.20793,0.47742,0.60733,0.38588,7.9387,1.94,3.8225,0.22414,1.3547,0.052282,0.40639,1.2206,0.44621,0.96858,0.5483,0.45921,0.86569,0.36672,0.4992,0.64826,5.8654,0.14921,0.81148,0.38727
7.85,4.5824,0.92967,2.7514,1.6512,1.1072,0.95067,0.82558,0.83492,7.8274,0.54439,0.93519,2.2888,0.83866,0.67436,0.54511,1.0412,1.7346,0.19507,0.45233,0.61367,0.35023,6.7078,1.7988,3.724,0.19827,1.3117,0.050164,0.40082,1.1396,0.45287,1.1813,0.53841,0.45254,0.77792,0.37738,0.48093,0.62075,5.8686,0.1405,0.78522,0.36563
7.9,3.8175,0.90938,2.6732,2.0342,1.0208,0.92413,0.77633,0.82426,7.235,0.52169,0.89992,2.1866,0.80347,0.64894,0.49118,1.1051,1.8073,0.26327,0.42505,0.61578,0.31573,5.6448,1.6684,3.6266,0.17537,1.2871,0.048054,0.39538,1.1341,0.45777,1.2151,0.52841,0.44654,0.92569,0.40445,0.47066,0.76322,5.816,0.13231,0.759,0.34601
7.95,3.1702,0.8852,2.6116,2.2888,0.94309,0.92315,0.79533,0.80701,6.5019,0.49892,0.86533,2.0886,0.75116,0.62495,0.44179,1.2296,1.9409,0.28261,0.4528,0.61463,0.283,4.7333,1.5484,3.531,0.15511,1.2543,0.069498,0.39007,1.1727,0.46111,1.1509,0.51842,0.43992,0.95885,0.40182,0.46779,0.83174,5.7187,0.12464,0.75302,0.32824
8,2.6275,0.85838,2.5249,2.3225,0.8733,0.91523,0.79546,0.78589,5.7263,0.47656,0.8318,1.9949,0.69568,0.60231,0.40326,1.2609,1.983,0.2784,0.49702,0.611,0.25241,3.9563,1.438,3.4374,0.14486,1.2176,0.12677,0.38486,1.1616,0.46309,1.0388,0.50852,0.43194,0.92821,0.38159,0.45925,0.85048,5.5861,0.12588,0.74302,0.31215
8.05,2.2911,0.82994,2.4222,2.2284,0.81079,0.90193,0.78203,0.76282,4.9685,0.45494,0.79958,1.9055,0.64314,0.58097,0.36811,1.2324,1.9791,0.26414,0.51611,0.60552,0.22414,3.2975,1.3367,3.3461,0.13258,1.1798,0.15243,0.38444,1.1236,0.46387,0.9085,0.49878,0.42315,0.8656,0.35188,0.44804,0.83685,5.4261,0.12572,0.72855,0.38049
8.1,1.9823,0.80066,2.3118,2.0659,0.75486,0.88455,0.75909,0.73907,4.2625,0.4343,0.76882,1.8204,0.5959,0.56085,0.33714,1.168,1.9525,0.24682,0.51741,0.59868,0.19829,2.7412,1.2438,3.2571,0.11984,1.1423,0.15992,0.38234,1.0722,0.4636,0.83315,0.48924,0.41501,0.79036,0.31803,0.43579,0.80322,5.2454,0.12446,0.71141,0.52135
8.15,1.7034,0.77116,2.2005,1.8725,0.70487,0.86414,0.72977,0.71552,3.6258,0.41478,0.73959,1.7395,0.55457,0.5419,0.31049,1.0838,1.9149,0.22981,0.50646,0.59087,0.26434,2.2735,1.1588,3.1706,0.10749,1.1058,0.15727,0.37914,1.0153,0.46243,0.90054,0.47992,0.40721,0.71376,0.28346,0.42339,0.75829,5.0498,0.12235,0.69283,0.59422
8.2,1.4574,0.74192,2.0909,1.8477,0.6602,0.84157,0.73379,0.69271,3.0646,0.39649,0.71192,2.2283,0.76521,0.52404,0.31807,0.99112,1.8727,0.21459,0.50892,0.5824,0.64184,1.8816,1.081,3.0866,0.095935,1.0851,0.14926,0.37523,0.95743,0.46051,0.89682,0.47085,0.39972,0.64193,0.25024,0.4113,0.70805,4.8438,0.12529,0.67788,0.81034
8.25,1.3178,0.7133,2.2095,2.0312,0.6203,0.83395,0.75437,0.71612,2.5784,0.37945,0.6858,2.6341,0.81971,0.59581,0.54992,0.8971,2.1369,0.32076,0.81866,0.57351,0.88607,1.5542,1.0099,3.0651,0.085896,1.1507,0.13868,0.37086,0.90116,0.45833,0.83645,0.46205,0.39253,0.57782,0.22954,0.39975,0.65755,4.6995,0.13588,0.72025,1.9234
8.3,1.2947,0.68557,2.2659,2.037,0.58469,0.82675,0.75645,0.72401,2.1629,0.36369,0.6612,2.8828,0.80403,0.63266,0.70838,0.80641,2.4459,0.61655,1.8901,0.56439,1.031,1.2815,0.9449,3.1362,0.51701,1.1712,0.12715,0.36623,0.84782,0.45587,0.74758,0.45351,0.38561,0.63606,0.32752,0.39295,0.62709,4.5483,0.14297,0.74125,2.5343
8.35,1.2209,0.65893,2.2675,1.9412,0.61989,0.82425,0.74517,0.72153,1.8116,0.34918,0.63806,3.0189,0.75993,0.64729,0.7609,0.72177,2.6312,0.83693,3.8012,0.5552,1.1029,1.055,0.8855,3.1545,1.253,1.1663,0.1156,0.36144,0.79801,0.45315,0.64949,0.44525,0.37896,0.65398,0.38277,0.39694,0.59144,4.3835,0.14721,0.74753,2.824
8.4,1.1782,0.63351,2.2309,1.9353,0.66591,0.81622,0.72451,0.71236,1.5173,0.33588,0.61633,3.0747,0.70723,0.64797,0.75197,0.64464,2.7039,0.86815,5.7779,0.54604,1.1221,0.86713,0.83124,3.1384,1.57,1.1473,0.12254,0.36323,0.78559,0.45026,0.63698,0.43726,0.37256,0.63708,0.45749,0.39422,0.68218,4.2091,0.14915,0.74385,2.9116
8.45,1.1956,0.6094,2.1681,2.0551,0.67434,0.80394,0.69751,0.69903,1.2726,0.32373,0.59595,3.0741,0.89033,0.64004,0.70999,0.60253,2.7569,0.88334,7.6844,0.537,1.1043,0.71174,0.78169,3.1001,1.6565,1.1211,0.12116,0.37747,0.76052,0.44726,0.64785,0.42953,0.3664,0.60275,0.48061,0.38808,0.7212,4.0287,0.16227,0.73359,2.875
8.5,1.1787,0.58663,2.0881,2.0234,0.66228,0.78844,0.66896,0.68335,1.0703,0.31268,0.57684,3.0343,1.0099,0.62698,0.65268,0.61589,2.7668,0.88566,8.7835,0.52814,1.0612,0.58344,0.78192,3.048,1.7875,1.0915,0.11534,0.38845,0.72943,0.44417,0.60983,0.42208,0.36047,0.56155,0.4717,0.38036,0.72578,3.8452,0.17631,0.71915,2.765
8.55,1.1149,0.56524,1.9974,1.9068,0.64766,0.77058,0.63738,0.66655,0.90398,0.30265,0.55894,2.9678,1.007,0.61103,0.6175,0.60462,2.7333,0.81541,9.2976,0.51952,1.0017,0.47768,0.76913,2.9874,1.7696,1.0607,0.10737,0.39436,0.69615,0.44105,0.54824,0.41488,0.35475,0.73863,0.50946,0.37657,0.70831,3.661,0.18561,0.70577,2.6146
8.6,1.0926,0.5452,1.9008,1.7475,0.68957,0.75106,0.60422,0.64946,0.92443,0.29483,0.54218,2.8837,0.9526,0.59363,0.57003,0.57847,2.6788,0.71979,9.3957,0.51116,0.9326,0.39065,0.74817,2.922,1.6746,1.0301,0.098565,0.39611,0.66289,0.43792,0.47822,0.40793,0.34924,0.80092,0.53239,0.37043,0.67755,3.478,0.19106,0.68984,2.4448
8.65,1.0376,0.5265,1.8084,1.5717,0.69478,0.73046,0.57058,0.63262,0.89677,0.28754,0.5265,2.7885,0.88065,0.57568,0.51897,0.54417,2.6149,0.62218,9.2054,0.5031,0.85866,0.35427,0.7224,2.854,1.5446,1.0003,0.089678,0.3945,0.63084,0.43481,0.48275,0.40124,0.35366,0.79725,0.52071,0.36327,0.63964,3.2979,0.1934,0.67252,2.2688
8.7,0.95943,0.5091,1.7201,1.3952,0.68012,0.70922,0.53725,0.61641,0.84241,0.28079,0.51182,2.687,0.80685,0.55776,0.46932,0.50629,2.5473,0.53315,8.8223,0.49533,0.78344,0.32569,0.69415,2.7851,1.4029,0.97173,0.081119,0.39019,0.60063,0.43173,0.62289,0.39478,0.37634,0.75849,0.48893,0.35581,0.59874,3.1217,0.19326,0.65465,2.0948
8.75,0.87202,0.49294,1.6353,1.227,0.65543,0.68772,0.50479,0.60103,0.77538,0.27457,0.49809,2.5825,0.73798,0.54022,0.42372,0.46784,2.4792,0.45657,8.3173,0.48788,0.70943,0.29359,0.66498,2.7163,1.2621,0.94457,0.073095,0.38404,0.57253,0.4287,0.68642,0.38855,0.39069,0.70373,0.44679,0.34842,0.55764,2.9505,0.19117,0.63678,1.9277
8.8,0.78408,0.47797,1.5544,1.0728,0.62645,0.66626,0.4736,0.58661,0.70459,0.26887,0.48524,2.4774,0.67651,0.52326,0.38335,0.43071,2.412,0.39293,7.7427,0.48074,0.63831,0.2607,0.63594,2.6482,1.1287,0.91886,0.065697,0.37757,0.5466,0.42572,0.67395,0.38255,0.39873,0.76089,0.42223,0.3454,0.51811,2.7851,0.18757,0.61929,1.7701
8.85,1.0498,0.46413,1.4784,1.5564,0.59641,0.64506,0.51354,0.57318,0.87745,0.26367,0.47324,2.3733,0.62293,0.50701,0.48438,0.50682,2.3463,0.34121,7.1361,0.47392,0.57118,0.22875,0.60771,2.5813,1.1105,0.89461,0.058947,0.37066,0.52282,0.42281,0.62168,0.37677,0.40205,0.91515,0.57311,0.41026,0.48121,2.626,0.18281,0.61771,1.6234
8.9,1.2027,0.45136,1.4763,1.8961,0.58153,0.62431,0.5512,0.61091,0.94175,0.25893,0.46201,2.2715,0.57682,0.49152,1.257,0.67052,2.3641,0.29978,6.8468,0.46741,0.50869,0.19877,0.58071,2.5158,1.6276,0.87177,0.05283,0.41881,0.59066,0.49313,0.55167,0.3712,0.40185,0.95253,0.63578,0.47184,0.53414,3.0784,0.17722,0.75909,1.4879
8.95,1.2369,0.53985,1.4503,1.9979,0.68397,0.60587,0.56952,0.65787,0.93886,0.25463,0.49465,2.1726,0.53743,0.47681,1.752,0.75079,2.5589,0.2986,6.6223,0.4612,0.47939,0.17133,0.5552,2.5263,1.814,0.88256,0.047311,0.45696,0.70306,0.57356,0.75857,0.36856,0.39907,0.92462,0.6425,0.49668,0.55528,3.4551,0.17729,0.84543,1.3635
9,1.1997,0.60453,1.4081,1.9588,0.72184,0.59092,0.57359,0.6827,0.89671,0.25074,0.51378,2.0771,0.53304,0.46287,2.4965,0.77539,2.6208,0.3333,6.2872,0.45528,0.45148,0.14669,0.53128,2.5114,1.8217,0.89498,0.042347,0.48407,0.74955,0.64192,0.9809,0.40812,0.39443,0.86373,0.61545,0.50164,0.55535,3.7294,0.17557,0.89319,1.2499
9.05,1.1855,0.64999,1.3572,1.8411,0.7235,0.57569,0.56732,0.73231,0.83386,0.24723,0.52329,1.9853,0.70348,0.4497,5.0435,0.76415,2.6155,0.33099,5.8854,0.44966,0.42017,0.12487,0.50901,2.4803,1.7373,0.89248,0.03789,0.50199,0.75816,0.71502,1.0334,0.43564,0.38849,0.78954,0.56961,0.4961,0.54206,3.9179,0.17245,0.91416,1.1464
9.1,1.2004,0.68004,1.3032,1.6845,0.7057,0.56041,0.57863,0.7569,0.76231,0.24406,0.52601,1.9605,0.76547,0.43725,6.1344,0.73101,2.5771,0.38515,5.449,0.44549,0.41755,0.24248,0.48836,2.4578,1.6097,0.91399,0.033894,0.51231,0.74565,0.77637,0.99156,0.45407,0.38167,0.71356,0.58522,0.5075,0.52082,4.035,0.16827,0.91678,1.0524
9.15,1.1541,0.69783,1.2483,1.5133,0.67824,0.54525,0.57746,0.76448,0.72485,0.24122,0.52401,1.9289,0.75716,0.42551,6.3389,0.68564,2.551,0.51245,5.0008,0.4542,0.50308,0.40797,0.46929,2.4222,1.4661,0.91605,0.030315,0.51641,0.84708,0.82723,0.9021,0.46564,0.73692,0.81581,0.56642,0.50512,0.49542,4.0928,0.16331,0.90709,0.96701
9.2,1.0744,0.70594,1.1943,1.3424,0.64678,0.53037,0.56736,0.76074,0.67432,0.23867,0.51879,1.8837,0.71979,0.41444,6.0446,0.73879,2.5395,0.67367,4.557,0.46042,0.54847,0.49377,0.46084,2.3786,1.3213,0.9088,0.02711,0.51543,0.88231,0.86874,0.79323,0.47207,1.0727,0.83247,0.52805,0.49567,0.46843,4.102,0.15779,0.96709,0.88965
9.25,0.97982,0.70652,1.1419,1.1864,0.61454,0.52035,0.55102,0.74968,0.64253,0.23639,0.51146,1.8295,0.67304,0.404,5.4968,0.74699,2.4993,0.81798,4.1285,0.464,0.56472,0.52595,0.53937,2.3302,1.1828,0.89504,0.024243,0.51037,0.8799,0.90195,0.68135,0.47466,1.3081,0.80208,0.47995,0.6227,0.44154,4.0717,0.15191,0.99469,0.8196
9.3,0.88168,0.70129,1.0917,1.3326,0.58327,0.52678,0.53051,0.73415,0.65097,0.23435,0.50279,1.7699,0.62594,0.39417,4.8464,0.72675,2.4455,0.81729,3.7224,0.46554,0.56029,0.52316,0.58369,2.2793,1.208,0.87801,0.021678,0.50208,0.8569,0.93151,0.57544,0.4744,1.4666,0.74866,0.42852,1.5486,0.41582,4.0096,0.15669,1,0.7562
9.35,0.78693,0.6917,1.044,1.3995,0.55386,0.52908,0.50742,0.71609,0.63335,0.23253,0.49334,1.7073,0.58233,0.3849,4.1827,0.68962,2.386,0.75234,3.3428,0.4655,0.54164,0.4986,0.6046,2.2271,1.1623,0.8596,0.019384,0.49126,0.82344,1.0683,0.47987,0.47204,1.5667,0.73512,0.41441,2.0195,0.39191,3.9224,0.16872,0.99043,0.69886
9.4,0.69942,0.67889,0.99893,1.4594,0.5749,0.52813,0.4829,0.69687,0.59938,0.23091,0.48354,1.6437,0.8909,0.37617,3.5557,0.64359,2.3247,0.6693,2.9921,0.46426,0.51362,0.46149,0.60972,2.201,1.0825,0.84361,0.017332,0.47852,0.78544,1.4638,0.39631,0.46816,1.6227,0.73442,0.38666,2.2083,0.37014,3.8155,0.17654,0.97102,0.647
9.45,0.62099,0.6638,0.9564,1.6744,0.62516,0.52461,0.45786,0.68717,0.60494,0.22947,0.47365,1.5819,1.0939,0.36794,2.9901,0.594,2.3302,0.72405,2.6708,0.4621,1.8846,0.41813,0.60442,2.2487,1.4998,0.88476,0.015497,0.79813,0.74634,2.0441,0.41858,0.4632,1.6455,0.79519,0.3522,2.2445,0.35062,3.6937,0.18092,0.94546,0.60013
9.5,0.55223,0.64717,0.91641,1.716,0.63762,0.51911,0.43291,0.79281,0.59449,0.22818,0.51062,1.6046,1.1198,0.3602,2.4956,0.54661,2.353,0.79959,2.3787,0.45928,9.9447,0.37276,0.62862,2.2608,1.6413,0.89845,0.013856,1.1709,0.70805,2.6223,0.43981,0.45748,1.6436,0.7911,0.3155,2.2001,0.33334,3.5611,0.18562,0.91634,0.55776
9.55,0.49294,0.6296,0.87885,1.6565,0.62929,0.51211,0.40853,0.99746,0.56681,0.22704,0.57024,1.6015,1.0688,0.36621,2.4275,0.50344,2.333,0.77018,2.1201,0.45597,15.47,0.77784,0.64585,2.2495,1.6342,0.89656,0.012389,1.4605,0.6716,3.1133,0.4214,0.45126,1.6237,0.75257,0.27935,2.1152,0.31819,3.421,0.18743,0.88545,0.51947
9.6,0.44246,0.61158,0.84364,1.5423,0.61019,0.50402,0.38503,1.2653,0.53053,0.22603,0.60664,1.5806,1.0751,0.40735,2.3395,0.48961,2.2922,0.69706,1.8899,0.45577,18.876,1.131,0.64755,2.2234,1.5513,0.88608,0.011077,1.68,0.63748,3.6666,0.40573,0.45125,1.5908,0.69835,0.2454,2.012,0.30503,3.2762,0.18695,0.85402,0.48487
9.65,0.39994,0.59345,0.81066,1.4024,0.58614,0.49515,0.36262,1.4426,0.49121,0.22513,0.62643,1.5476,1.1016,0.42917,2.1494,0.46921,2.2499,0.6886,1.6838,0.4627,20.715,1.3028,0.63906,2.1879,1.4335,0.87798,0.0099038,1.8407,0.6059,4.555,0.5419,0.44928,1.5487,0.63962,0.21451,1.9025,0.29366,3.1289,0.19609,0.85761,0.47218
9.7,0.40918,0.57552,0.7798,1.2548,0.56048,0.48577,0.34143,1.5319,0.45225,0.22434,0.63445,1.5066,1.0523,0.43867,1.9159,0.44633,2.2573,0.63269,1.4995,0.4668,21.415,1.3535,0.62416,2.1466,1.3035,0.88897,0.008855,1.9522,0.57684,5.3061,0.63185,0.44588,1.5005,0.58269,0.19749,1.7932,0.28391,2.9812,0.22096,0.85029,0.50801
9.75,0.58928,0.61314,0.75095,1.1101,0.53622,0.47608,0.32155,1.5612,0.41565,0.22364,0.63423,1.4955,0.9748,0.44039,1.6741,0.42348,2.2687,0.56114,1.335,0.46871,21.306,1.3262,0.60544,2.1106,1.1736,0.88582,0.0079173,2.023,0.55024,5.9346,0.6372,0.44146,1.4483,0.60963,0.36383,1.6874,0.27559,2.8344,0.24316,0.83535,0.51827
9.8,0.67335,0.70143,0.724,1.0687,0.68914,0.46627,0.30298,1.5506,0.38335,0.22302,0.62835,1.5307,1.0198,0.4373,1.4437,0.4021,2.258,0.5517,1.1882,0.46892,20.638,1.2513,0.58471,2.1259,1.0499,0.87491,0.0070789,2.0602,0.52595,7.2611,0.59694,0.43634,1.394,0.61231,0.44651,1.5869,0.26851,2.69,0.25806,0.81565,0.51285
9.85,0.69663,0.7636,0.69883,1.0509,0.75383,0.45647,0.28572,1.5458,0.43253,0.22247,0.61866,1.5373,1.3357,0.43131,1.2348,0.38296,2.2678,0.50863,1.0575,0.46782,19.599,1.1499,0.56317,2.1181,0.93555,0.87016,0.0063292,2.0699,0.50868,8.4145,0.53503,0.43073,1.3387,0.59025,0.47495,1.4922,0.38676,2.5488,0.26701,0.79553,0.49819
9.9,0.6986,0.80484,0.67537,0.99049,0.76848,0.44678,0.26975,1.5175,0.52689,0.22198,0.61348,1.5241,1.6959,0.42366,1.0514,0.3664,2.2539,0.55325,0.96188,0.46909,18.333,1.0362,0.54165,2.0955,1.0177,0.91646,0.0056589,2.0572,0.83999,9.3777,0.46573,0.4252,1.2835,0.55651,0.46951,1.4035,0.45544,2.4688,0.27116,0.7899,0.47847
9.95,0.67251,0.82939,0.6535,0.90874,0.75569,0.43729,0.25501,1.4704,0.56438,0.22156,0.62529,1.4972,1.8821,0.41514,0.93499,0.35246,2.2174,0.92007,0.98042,0.4688,16.945,0.91991,0.52068,2.0635,1.314,0.9322,0.0050597,2.0268,1.3667,10.171,0.39716,0.42004,1.229,0.62051,0.44411,1.3208,0.48983,2.3821,0.27146,0.81039,0.45634
10,0.63147,0.8408,0.6508,1.0407,0.75986,0.43135,0.24145,1.4122,0.56646,0.22118,0.62784,1.4612,1.8493,0.40626,1.0277,0.34104,2.1704,1.1554,0.96849,0.46733,15.509,0.80698,0.50059,2.0258,1.4742,0.94258,0.0045238,1.9823,2.6821,10.814,0.33363,0.42466,1.1758,0.68,0.40809,1.2438,0.50103,2.2908,0.26875,0.81487,0.43349
10.05,0.58397,0.84195,0.64192,1.0748,0.90182,0.73072,0.229,1.3482,0.54766,0.24076,0.62397,1.4194,1.7171,0.39734,1.3381,0.33194,2.119,1.1624,0.93596,0.46498,14.081,0.7011,0.48158,1.9848,1.5772,0.96103,0.0040447,1.9268,3.3796,11.323,0.27709,0.43778,1.4823,0.68351,0.37018,1.1723,0.49703,2.1967,0.26367,0.80857,0.41094
10.1,0.53534,0.8352,0.62968,1.0428,1.041,1.0784,0.21759,1.3593,0.51764,0.2652,0.61575,1.3741,1.6151,0.48781,1.4877,0.32492,2.1233,1.0674,0.89019,0.46197,12.698,0.60426,0.46375,1.942,1.7111,0.96021,0.0036164,1.9821,3.6501,11.713,0.2381,0.44559,2.0718,0.65678,0.34737,1.1057,0.48356,2.1012,0.2568,0.81364,0.38931
10.15,0.56099,0.8225,0.6158,0.97467,1.1479,1.3631,0.20716,1.3507,0.4827,0.28233,0.62417,1.3271,1.5366,0.53834,1.4839,0.34837,2.1392,0.93632,0.83658,0.45849,11.384,0.51729,0.4615,1.8985,1.8852,0.94873,0.0032334,2.2179,3.6762,11.998,0.2127,0.44942,2.4806,0.61576,0.31788,1.0439,0.46463,2.0055,0.24861,0.8167,0.36893
10.2,0.71918,0.8054,0.60136,1.0882,1.3827,1.6151,0.20229,1.3209,0.46924,0.29371,0.62441,1.2795,1.4967,0.5633,1.3963,0.47787,2.1195,1.1447,0.77908,0.45469,10.156,0.44029,0.45509,1.855,1.8903,0.93161,0.002891,2.3861,3.5671,12.191,0.21193,0.4503,2.7515,0.57004,0.28592,0.98656,0.44301,1.9107,0.23948,0.80941,0.34996
10.25,0.78323,0.78519,0.58698,1.1579,1.5299,1.8157,0.20274,1.2779,0.49057,0.31042,0.64199,1.2321,1.4466,0.57201,1.2688,0.54982,2.0826,1.163,0.7205,0.49476,9.0204,0.37289,0.44613,1.812,1.8012,0.9118,0.0025848,2.4981,3.3878,12.303,0.26011,0.44898,2.9177,0.52508,0.25413,0.9333,0.43654,1.8174,0.22971,0.79535,0.37705
10.3,0.78871,0.76287,0.57305,1.1421,1.5998,1.9565,0.20113,1.2275,0.48728,0.32549,0.64822,1.1857,1.3383,0.57057,1.1277,0.57806,2.0377,1.1311,0.6628,0.52385,7.9813,0.31444,0.43574,1.7696,1.6681,0.891,0.0023111,2.5636,3.1764,12.344,0.35367,0.44608,3.0048,0.48376,0.22408,0.88385,0.45334,1.7263,0.21957,0.77708,0.43835
10.35,0.75967,0.73926,0.55978,1.1277,1.7093,2.1636,0.19806,1.1736,0.50152,0.3345,0.64653,1.1404,1.2137,0.5629,1.0918,0.57776,1.9896,1.0917,0.6073,0.54425,7.0378,0.26415,0.42467,1.7281,1.5189,0.87017,0.0020663,2.5908,2.955,12.323,0.44128,0.44202,3.0327,0.44736,0.19662,0.83795,0.45487,1.6379,0.20927,0.75636,0.52807
10.4,0.71207,0.715,0.54728,1.2636,1.7574,2.3058,0.19401,1.1188,0.55301,0.33886,0.63942,1.0967,1.0919,0.55156,1.0502,0.55964,1.9409,0.983,0.55485,0.5578,6.187,0.22114,0.43526,1.6876,1.3686,0.84984,0.0018475,3.2067,2.7363,12.248,0.58265,0.43715,3.0168,0.41621,0.28109,0.79535,0.44665,1.5525,0.19896,0.80005,0.57003
10.45,0.70051,0.6906,0.53559,1.2804,1.7768,2.3951,0.19595,1.0649,0.56393,0.3397,0.6287,1.0546,0.98073,0.53819,1.1607,0.55994,1.8953,0.85405,0.64072,0.56599,5.4243,0.18458,0.46417,1.6481,1.3467,0.83031,0.0016519,3.7248,2.527,12.128,0.65134,0.43172,2.969,0.39011,0.31911,0.7558,0.43258,1.4757,0.19496,0.82025,0.58196
10.5,0.73866,0.66644,0.52474,1.2284,1.864,2.442,0.20603,1.0129,0.55045,0.33792,0.61568,1.0142,0.99943,0.52384,1.196,0.54984,1.86,0.88027,0.81881,0.57,4.7439,0.15365,0.47801,1.6097,1.3424,0.8117,0.0014769,4.1051,2.3304,11.968,0.644,0.42594,2.8983,0.3686,0.32743,0.7191,0.49937,1.4261,0.1898,0.82435,0.57547
10.55,0.73148,0.64281,0.5147,1.1396,1.865,2.4549,0.22062,0.96369,0.5234,0.33424,0.6013,0.97567,0.95474,0.50918,1.1489,0.52737,1.8197,1.0731,0.92827,0.57077,4.1395,0.12758,0.48169,1.5724,1.2751,0.79408,0.0013205,4.3702,2.148,11.775,0.59651,0.41994,2.8118,0.3951,0.31757,0.68503,0.53074,1.3743,0.1838,0.81758,0.56848
10.6,0.81519,0.63921,0.50546,1.0343,1.7977,2.4409,0.2742,0.91751,0.48988,0.32923,0.58623,0.93886,0.88672,0.59102,1.0598,0.52583,1.7778,1.1688,1.0345,0.56906,3.6048,0.1057,0.47865,1.5361,1.1787,0.77745,0.0011807,4.5398,1.98,11.553,0.53158,0.41383,2.7147,0.40141,0.29736,0.65341,0.53833,1.3289,0.1772,0.80371,0.55107
10.65,0.89213,0.63177,0.49698,0.92469,1.6967,2.4059,0.32068,0.87456,0.47053,0.32334,0.57095,0.9038,0.93027,0.64661,0.95358,0.67492,1.7357,1.1662,1.0813,0.56547,3.1333,0.087399,0.47129,1.501,1.072,0.76178,0.0010556,4.6305,1.8261,11.308,0.48218,0.4077,2.6111,0.49696,0.34645,0.62406,0.53051,1.2815,0.17022,0.78538,0.52798
10.7,0.8991,0.62148,0.48924,0.81813,1.5821,2.3547,0.34987,0.83485,0.61872,0.31692,0.55579,0.87045,0.96289,0.74064,0.84503,0.74586,1.6943,1.0665,1.086,0.56049,2.7188,0.07213,0.46132,1.4668,0.9653,0.74704,0.00094384,4.6566,1.6854,11.044,0.42314,0.4016,2.504,0.61172,0.35998,0.60339,0.51323,1.2329,0.16303,0.76445,0.50223
10.75,0.8648,0.61056,0.48219,0.72599,1.5102,2.2913,0.36605,0.79832,0.70109,0.31023,0.54097,0.83875,0.92689,0.95714,0.74237,0.76485,1.654,0.93351,1.0616,0.55449,2.3554,0.059427,0.44988,1.4336,0.86368,0.73319,0.00084389,4.6304,1.5572,10.765,0.45197,0.39558,2.3958,0.64976,0.35155,0.59354,0.49065,1.2506,0.15575,0.74223,0.47571
10.8,0.8083,0.60569,0.47579,0.95496,1.5161,2.2191,0.37254,0.76484,0.72199,0.30347,0.52663,0.80863,0.86471,1.0757,0.64971,0.75057,1.6148,0.79859,1.1626,0.56903,2.0376,0.048884,0.43778,1.4015,0.76963,0.72018,0.00075452,4.5623,1.4404,10.473,0.53436,0.38967,2.2882,0.64394,0.33044,0.57741,0.57459,1.265,0.14851,0.71962,0.46083
10.85,0.74195,0.59775,0.47002,1.0403,1.6285,2.1407,0.37196,0.73423,0.75114,0.2968,0.51289,0.78047,0.79626,1.1317,0.87806,0.71612,1.6496,0.87672,1.269,0.57785,1.7603,0.040153,0.4433,1.3703,0.68617,0.70796,0.00067461,4.4611,1.3343,10.172,0.60211,0.38389,2.1823,0.61505,0.30284,0.55851,0.61698,1.2667,0.14137,0.69721,0.57482
10.9,0.67353,0.58757,0.46484,1.0393,1.6311,2.0718,0.38546,0.72757,0.75156,0.29032,0.53813,0.75448,0.73047,1.148,0.97661,0.67059,1.6479,1.0586,1.3094,0.58222,1.5188,0.032936,0.44991,1.34,0.61005,0.69649,0.00060317,4.3342,1.2377,9.8652,0.67419,0.37826,2.0791,0.57588,0.27279,0.53878,0.628,1.2582,0.13442,0.67542,0.62982
10.95,0.6077,0.57582,0.46022,0.98902,1.5747,2.0228,0.38966,0.72697,0.78411,0.28412,0.57517,0.72982,0.88644,1.1396,0.97862,0.62014,1.628,1.0739,1.3034,0.58314,1.3089,0.026983,0.45919,1.3106,0.54138,0.68572,0.00053929,4.1879,1.15,9.5537,0.7146,0.37279,1.9792,0.72207,0.287,0.51923,0.61865,1.2414,0.13807,0.68624,0.64764
