max_depth,min_samples_split,min_samples_leaf,class_weight_factor,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,n_leaves_mean,n_leaves_std
5,60,70,0.9,0.8961842428900166,0.011788434460248073,0.9510403640972387,0.017621018337216403,0.9226941421558397,0.010083574220674262,24.2,1.9235384061671343
5,60,70,1.0,0.8932028830389402,0.0210403973876009,0.954994839185008,0.021269789763633733,0.922758830652103,0.009997953749479309,24.2,3.271085446759225
5,80,40,0.6,0.9105101486343923,0.013057862646998321,0.9178134125967092,0.021914940400913952,0.9139628335938628,0.010762981711487839,28.2,2.04939015319192
5,80,40,0.7,0.9068541436877385,0.017958112134704666,0.9255893549795005,0.02818591358310703,0.9157252352210664,0.009719196837804318,27.2,1.9235384061671346
5,80,40,0.8,0.9018704606058051,0.01605726612455317,0.9398890194462772,0.020111641001841978,0.9202760577024799,0.009280386424500357,26.8,2.04939015319192
5,80,40,0.9,0.8968119971910511,0.01272023630990305,0.9521384644142457,0.01735005042998444,0.9235231584990864,0.00928417261231124,26.4,1.51657508881031
5,80,40,1.0,0.8936275456495231,0.021860771973255377,0.9556742633801985,0.02190006693967356,0.9232685492040231,0.009600069681169684,25.2,2.8635642126552705
5,80,50,0.6,0.9089031670612087,0.01639659141644028,0.9201604573554458,0.025827137664653124,0.9141903225296917,0.010748837093416543,27.2,2.588435821108957
5,80,50,0.7,0.907466698127682,0.014763983945792406,0.9246682049910747,0.025674574464111415,0.9156972602156925,0.010146993084846135,25.8,1.0954451150103324
5,80,50,0.8,0.900024989381006,0.011168229587608451,0.9436728247496546,0.01827864652984895,0.9212277555740993,0.010231906448840825,26.2,1.3038404810405297
5,80,50,0.9,0.8963480768885794,0.012335385751782892,0.9518110663653623,0.016927259737208336,0.9231397505002891,0.00965408587582611,26.0,1.2247448713915892
5,80,50,1.0,0.8933534088068965,0.021283243745025864,0.9552806364390832,0.021236698581870755,0.9229675131106732,0.009933513646567253,25.4,3.209361307176242
5,80,60,0.6,0.9084964480506832,0.016571349461368113,0.9190165876011219,0.027165367160476624,0.9134146018056691,0.012194168376848388,26.6,2.6076809620810595
5,80,60,0.7,0.9052509157399017,0.015481770097339378,0.9286353048678851,0.027413500200658372,0.9164596291420957,0.01043818085057568,25.8,0.8366600265340757
5,80,60,0.8,0.9004532651668373,0.011245649054844098,0.9425431437986381,0.019222432028967444,0.9208998862645215,0.010375581020358873,26.0,1.9999999999999998
5,80,60,0.9,0.8968962020748069,0.012171280858008636,0.9507636996830506,0.01789833135702962,0.9229299294964621,0.009942163099943672,25.4,2.3021728866442674
5,80,60,1.0,0.893220252590401,0.021078165975992404,0.9559534393295867,0.02130770672966224,0.9232150677589498,0.010033334199627097,24.6,3.5777087639996643
5,80,70,0.6,0.9085399023396358,0.01642090670842494,0.9189526690398415,0.02720833266896402,0.9134108762603912,0.012435668857096191,26.2,2.16794833886788
5,80,70,0.7,0.9047723162319332,0.015282871419138725,0.9287119874212522,0.02655138453862639,0.9162760055944068,0.010507769198517,24.8,1.6431676725154984
5,80,70,0.8,0.8998700314175361,0.011198164437183621,0.943068146828082,0.018784129066902806,0.9208582516216441,0.010668621726769757,25.0,1.8708286933869707
5,80,70,0.9,0.8961842428900166,0.011788434460248073,0.9510403640972387,0.017621018337216403,0.9226941421558397,0.010083574220674262,24.2,1.9235384061671343
5,80,70,1.0,0.8932028830389402,0.0210403973876009,0.954994839185008,0.021269789763633733,0.922758830652103,0.009997953749479309,24.2,3.271085446759225
5,100,40,0.6,0.910788107160648,0.012796283707416783,0.9172679924053277,0.021459985525936046,0.9138425924632061,0.010708121195624266,27.2,2.588435821108957
5,100,40,0.7,0.9067164813427508,0.017856138048493057,0.925838814468384,0.028208042956563883,0.9157788627648739,0.009754738026936547,25.6,1.3416407864998734
