model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1
109,dt_d4_s80_l40_w0.3.pkl,4,80,40,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
110,dt_d4_s80_l40_w0.4.pkl,4,80,40,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
111,dt_d4_s80_l40_w0.5.pkl,4,80,40,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
112,dt_d4_s80_l40_w0.6.pkl,4,80,40,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
113,dt_d4_s80_l40_w0.7.pkl,4,80,40,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
114,dt_d4_s80_l40_w0.8.pkl,4,80,40,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
115,dt_d4_s80_l40_w0.9.pkl,4,80,40,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
116,dt_d4_s80_l40_w1.0.pkl,4,80,40,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
117,dt_d4_s80_l50_w0.2.pkl,4,80,50,0.2,0.8968045112781955,0.5717195925704014,0.698280278082693,0.8483733762501436,0.5993665231868757,0.7024557395773844
118,dt_d4_s80_l50_w0.3.pkl,4,80,50,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
119,dt_d4_s80_l50_w0.4.pkl,4,80,50,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
120,dt_d4_s80_l50_w0.5.pkl,4,80,50,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
121,dt_d4_s80_l50_w0.6.pkl,4,80,50,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
122,dt_d4_s80_l50_w0.7.pkl,4,80,50,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
123,dt_d4_s80_l50_w0.8.pkl,4,80,50,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
124,dt_d4_s80_l50_w0.9.pkl,4,80,50,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
125,dt_d4_s80_l50_w1.0.pkl,4,80,50,1.0,0.7910713414931487,0.9719892150988616,0.8722477619162836,0.7354695860754044,0.9711686835052383,0.8370432591348173
126,dt_d4_s80_l60_w0.2.pkl,4,80,60,0.2,0.8967805704603219,0.5707908927501498,0.6975799070039908,0.8482615703430808,0.5983919434743766,0.7017477022715367
127,dt_d4_s80_l60_w0.3.pkl,4,80,60,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
128,dt_d4_s80_l60_w0.4.pkl,4,80,60,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
129,dt_d4_s80_l60_w0.5.pkl,4,80,60,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
130,dt_d4_s80_l60_w0.6.pkl,4,80,60,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
131,dt_d4_s80_l60_w0.7.pkl,4,80,60,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
132,dt_d4_s80_l60_w0.8.pkl,4,80,60,0.8,0.8277287453915764,0.8878370281605752,0.8567298797409806,0.7704247799875269,0.9029481036303094,0.8314388274005384
133,dt_d4_s80_l60_w0.9.pkl,4,80,60,0.9,0.7982353381022407,0.9594367884961055,0.8714439259329805,0.7426697774134561,0.9565499878177536,0.8361493681669743
134,dt_d4_s80_l60_w1.0.pkl,4,80,60,1.0,0.7913818359375,0.9710904733373278,0.8720742534301856,0.7357746131557857,0.969300739056282,0.8365458750963762
135,dt_d4_s100_l20_w0.2.pkl,4,100,20,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
136,dt_d4_s100_l20_w0.3.pkl,4,100,20,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
137,dt_d4_s100_l20_w0.4.pkl,4,100,20,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
138,dt_d4_s100_l20_w0.5.pkl,4,100,20,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
139,dt_d4_s100_l20_w0.6.pkl,4,100,20,0.6,0.8293902781680247,0.8843019772318754,0.8559663621864578,0.7724605281542546,0.8979939900917729,0.8305103841964923
140,dt_d4_s100_l20_w0.7.pkl,4,100,20,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
141,dt_d4_s100_l20_w0.8.pkl,4,100,20,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
142,dt_d4_s100_l20_w0.9.pkl,4,100,20,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
143,dt_d4_s100_l20_w1.0.pkl,4,100,20,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
144,dt_d4_s100_l30_w0.2.pkl,4,100,30,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
145,dt_d4_s100_l30_w0.3.pkl,4,100,30,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
146,dt_d4_s100_l30_w0.4.pkl,4,100,30,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
147,dt_d4_s100_l30_w0.5.pkl,4,100,30,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
148,dt_d4_s100_l30_w0.6.pkl,4,100,30,0.6,0.8293532617856942,0.8843618933493109,0.8559747151100414,0.7724224643755239,0.8980752050678145,0.8305231138983815
149,dt_d4_s100_l30_w0.7.pkl,4,100,30,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
150,dt_d4_s100_l30_w0.8.pkl,4,100,30,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
151,dt_d4_s100_l30_w0.9.pkl,4,100,30,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
152,dt_d4_s100_l30_w1.0.pkl,4,100,30,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
153,dt_d4_s100_l40_w0.2.pkl,4,100,40,0.2,0.8968190574637034,0.5718094667465549,0.6983517187128405,0.8483733762501436,0.5993665231868757,0.7024557395773844
154,dt_d4_s100_l40_w0.3.pkl,4,100,40,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
155,dt_d4_s100_l40_w0.4.pkl,4,100,40,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
156,dt_d4_s100_l40_w0.5.pkl,4,100,40,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
157,dt_d4_s100_l40_w0.6.pkl,4,100,40,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
158,dt_d4_s100_l40_w0.7.pkl,4,100,40,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
159,dt_d4_s100_l40_w0.8.pkl,4,100,40,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
160,dt_d4_s100_l40_w0.9.pkl,4,100,40,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
161,dt_d4_s100_l40_w1.0.pkl,4,100,40,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
162,dt_d4_s100_l50_w0.2.pkl,4,100,50,0.2,0.8968045112781955,0.5717195925704014,0.698280278082693,0.8483733762501436,0.5993665231868757,0.7024557395773844
163,dt_d4_s100_l50_w0.3.pkl,4,100,50,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
164,dt_d4_s100_l50_w0.4.pkl,4,100,50,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
165,dt_d4_s100_l50_w0.5.pkl,4,100,50,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
166,dt_d4_s100_l50_w0.6.pkl,4,100,50,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
167,dt_d4_s100_l50_w0.7.pkl,4,100,50,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
168,dt_d4_s100_l50_w0.8.pkl,4,100,50,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
169,dt_d4_s100_l50_w0.9.pkl,4,100,50,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
170,dt_d4_s100_l50_w1.0.pkl,4,100,50,1.0,0.7910713414931487,0.9719892150988616,0.8722477619162836,0.7354695860754044,0.9711686835052383,0.8370432591348173
171,dt_d4_s100_l60_w0.2.pkl,4,100,60,0.2,0.8967805704603219,0.5707908927501498,0.6975799070039908,0.8482615703430808,0.5983919434743766,0.7017477022715367
172,dt_d4_s100_l60_w0.3.pkl,4,100,60,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
173,dt_d4_s100_l60_w0.4.pkl,4,100,60,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
174,dt_d4_s100_l60_w0.5.pkl,4,100,60,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
175,dt_d4_s100_l60_w0.6.pkl,4,100,60,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
176,dt_d4_s100_l60_w0.7.pkl,4,100,60,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
177,dt_d4_s100_l60_w0.8.pkl,4,100,60,0.8,0.8277287453915764,0.8878370281605752,0.8567298797409806,0.7704247799875269,0.9029481036303094,0.8314388274005384
178,dt_d4_s100_l60_w0.9.pkl,4,100,60,0.9,0.7982353381022407,0.9594367884961055,0.8714439259329805,0.7426697774134561,0.9565499878177536,0.8361493681669743
179,dt_d4_s100_l60_w1.0.pkl,4,100,60,1.0,0.7913818359375,0.9710904733373278,0.8720742534301856,0.7357746131557857,0.969300739056282,0.8365458750963762
180,dt_d4_s120_l20_w0.2.pkl,4,120,20,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
181,dt_d4_s120_l20_w0.3.pkl,4,120,20,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
182,dt_d4_s120_l20_w0.4.pkl,4,120,20,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
183,dt_d4_s120_l20_w0.5.pkl,4,120,20,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
184,dt_d4_s120_l20_w0.6.pkl,4,120,20,0.6,0.8293902781680247,0.8843019772318754,0.8559663621864578,0.7724605281542546,0.8979939900917729,0.8305103841964923
185,dt_d4_s120_l20_w0.7.pkl,4,120,20,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
186,dt_d4_s120_l20_w0.8.pkl,4,120,20,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
187,dt_d4_s120_l20_w0.9.pkl,4,120,20,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
188,dt_d4_s120_l20_w1.0.pkl,4,120,20,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
189,dt_d4_s120_l30_w0.2.pkl,4,120,30,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
190,dt_d4_s120_l30_w0.3.pkl,4,120,30,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
191,dt_d4_s120_l30_w0.4.pkl,4,120,30,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
192,dt_d4_s120_l30_w0.5.pkl,4,120,30,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
193,dt_d4_s120_l30_w0.6.pkl,4,120,30,0.6,0.8293532617856942,0.8843618933493109,0.8559747151100414,0.7724224643755239,0.8980752050678145,0.8305231138983815
194,dt_d4_s120_l30_w0.7.pkl,4,120,30,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
195,dt_d4_s120_l30_w0.8.pkl,4,120,30,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
196,dt_d4_s120_l30_w0.9.pkl,4,120,30,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
197,dt_d4_s120_l30_w1.0.pkl,4,120,30,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
198,dt_d4_s120_l40_w0.2.pkl,4,120,40,0.2,0.8968190574637034,0.5718094667465549,0.6983517187128405,0.8483733762501436,0.5993665231868757,0.7024557395773844
199,dt_d4_s120_l40_w0.3.pkl,4,120,40,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
200,dt_d4_s120_l40_w0.4.pkl,4,120,40,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
201,dt_d4_s120_l40_w0.5.pkl,4,120,40,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
202,dt_d4_s120_l40_w0.6.pkl,4,120,40,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
203,dt_d4_s120_l40_w0.7.pkl,4,120,40,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
204,dt_d4_s120_l40_w0.8.pkl,4,120,40,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
205,dt_d4_s120_l40_w0.9.pkl,4,120,40,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
206,dt_d4_s120_l40_w1.0.pkl,4,120,40,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
207,dt_d4_s120_l50_w0.2.pkl,4,120,50,0.2,0.8968045112781955,0.5717195925704014,0.698280278082693,0.8483733762501436,0.5993665231868757,0.7024557395773844
208,dt_d4_s120_l50_w0.3.pkl,4,120,50,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
209,dt_d4_s120_l50_w0.4.pkl,4,120,50,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
210,dt_d4_s120_l50_w0.5.pkl,4,120,50,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
211,dt_d4_s120_l50_w0.6.pkl,4,120,50,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
212,dt_d4_s120_l50_w0.7.pkl,4,120,50,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
213,dt_d4_s120_l50_w0.8.pkl,4,120,50,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
214,dt_d4_s120_l50_w0.9.pkl,4,120,50,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
215,dt_d4_s120_l50_w1.0.pkl,4,120,50,1.0,0.7910713414931487,0.9719892150988616,0.8722477619162836,0.7354695860754044,0.9711686835052383,0.8370432591348173
216,dt_d4_s120_l60_w0.2.pkl,4,120,60,0.2,0.8967805704603219,0.5707908927501498,0.6975799070039908,0.8482615703430808,0.5983919434743766,0.7017477022715367
217,dt_d4_s120_l60_w0.3.pkl,4,120,60,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
218,dt_d4_s120_l60_w0.4.pkl,4,120,60,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
219,dt_d4_s120_l60_w0.5.pkl,4,120,60,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
220,dt_d4_s120_l60_w0.6.pkl,4,120,60,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
221,dt_d4_s120_l60_w0.7.pkl,4,120,60,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
222,dt_d4_s120_l60_w0.8.pkl,4,120,60,0.8,0.8277287453915764,0.8878370281605752,0.8567298797409806,0.7704247799875269,0.9029481036303094,0.8314388274005384
223,dt_d4_s120_l60_w0.9.pkl,4,120,60,0.9,0.7982353381022407,0.9594367884961055,0.8714439259329805,0.7426697774134561,0.9565499878177536,0.8361493681669743
224,dt_d4_s120_l60_w1.0.pkl,4,120,60,1.0,0.7913818359375,0.9710904733373278,0.8720742534301856,0.7357746131557857,0.969300739056282,0.8365458750963762
225,dt_d5_s40_l20_w0.2.pkl,5,40,20,0.2,0.9225719575828984,0.4926003594967046,0.6422670546647657,0.892279043117032,0.5058880857630147,0.6456929615424485
226,dt_d5_s40_l20_w0.3.pkl,5,40,20,0.3,0.8769391668119226,0.7535949670461354,0.8106017884475952,0.826117136659436,0.7732477868919029,0.798808624884638
227,dt_d5_s40_l20_w0.4.pkl,5,40,20,0.4,0.8700537049850088,0.7911024565608149,0.8287018876214087,0.8178750720105341,0.8071144319012425,0.8124591236102028
228,dt_d5_s40_l20_w0.5.pkl,5,40,20,0.5,0.8501071301035591,0.8558118633912523,0.8529499581989729,0.7978483298224496,0.8612848209209778,0.8283538371411834
229,dt_d5_s40_l20_w0.6.pkl,5,40,20,0.6,0.8452513638763419,0.8633313361294188,0.8541956901917775,0.7929678807210148,0.8681880938845123,0.8288749321547647
230,dt_d5_s40_l20_w0.7.pkl,5,40,20,0.7,0.8220672769853098,0.9254044337926902,0.8706804216697672,0.7659303882195448,0.9293429708438236,0.8397607602832715
231,dt_d5_s40_l20_w0.8.pkl,5,40,20,0.8,0.8172194777699365,0.9366686638705812,0.8728765058138723,0.7594629993451212,0.9418500771542272,0.8408802523293333
232,dt_d5_s40_l20_w0.9.pkl,5,40,20,0.9,0.8175283600815516,0.9369982025164769,0.8731957899438846,0.7597143044361444,0.9416064322261025,0.840937114673243
233,dt_d5_s40_l20_w1.0.pkl,5,40,20,1.0,0.8195167918749836,0.9379269023367286,0.8747328276266711,0.7625790305584826,0.9403882075854788,0.8422009673782594
234,dt_d5_s40_l30_w0.2.pkl,5,40,30,0.2,0.922679253764891,0.4919113241461953,0.6417070501797718,0.8924777490668964,0.5049135060505158,0.6449504642356969
235,dt_d5_s40_l30_w0.3.pkl,5,40,30,0.3,0.8770191536126714,0.7530856800479329,0.8103412149638154,0.8261474269819193,0.771867132299196,0.7980854011840283
236,dt_d5_s40_l30_w0.4.pkl,5,40,30,0.4,0.8701889779360839,0.7904433792690234,0.8284014379680068,0.8182567823864105,0.8058962072606188,0.8120294599018003
237,dt_d5_s40_l30_w0.5.pkl,5,40,30,0.5,0.8500193274062621,0.8564110245656081,0.8532032054438824,0.7994131367090512,0.8629091204418095,0.8299484455553819
238,dt_d5_s40_l30_w0.6.pkl,5,40,30,0.6,0.8451150775011742,0.862432594367885,0.853686020995196,0.7947611251674356,0.8673759441240965,0.8294823501999923
239,dt_d5_s40_l30_w0.7.pkl,5,40,30,0.7,0.8223982503867285,0.9237567405632116,0.8701357338375144,0.7679483732186072,0.9277998862990335,0.8403398433189893
240,dt_d5_s40_l30_w0.8.pkl,5,40,30,0.8,0.817083692838654,0.9362192929898142,0.8726039063481648,0.760889530307006,0.9420125071063103,0.8418187756286969
241,dt_d5_s40_l30_w0.9.pkl,5,40,30,0.9,0.8171534562934323,0.9370581186339125,0.8730078986296017,0.7591986382087207,0.9417688621781857,0.8406858302823794
242,dt_d5_s40_l30_w1.0.pkl,5,40,30,1.0,0.8190615682376942,0.9381665668064709,0.874577596559332,0.7618891008353614,0.9407130674896451,0.8419101613606629
243,dt_d5_s40_l40_w0.2.pkl,5,40,40,0.2,0.9230204450468767,0.4896045536249251,0.6398230434952825,0.8933217692974849,0.5019085519369771,0.6427122874525506
244,dt_d5_s40_l40_w0.3.pkl,5,40,40,0.3,0.8772212116972156,0.7512881965248652,0.8093854892847921,0.8263295553618134,0.7697555429221148,0.7970399024513308
245,dt_d5_s40_l40_w0.4.pkl,5,40,40,0.4,0.8704795337130746,0.7874475733972438,0.8268843588775638,0.8192581553237291,0.8036221879314546,0.8113648476897216
246,dt_d5_s40_l40_w0.5.pkl,5,40,40,0.5,0.8497575775603081,0.85584182144997,0.8527888475947403,0.7992467043314501,0.8616908958011857,0.8292949820228231
247,dt_d5_s40_l40_w0.6.pkl,5,40,40,0.6,0.8451209120559457,0.8616536848412223,0.8533072256093038,0.7948756144793684,0.8667262243157638,0.8292474455107036
248,dt_d5_s40_l40_w0.7.pkl,5,40,40,0.7,0.8221310164703374,0.9241461953265429,0.8701588107528702,0.7677011957544001,0.9281247462031998,0.8403250119489687
249,dt_d5_s40_l40_w0.8.pkl,5,40,40,0.8,0.8168657067447148,0.9364589574595567,0.872583639231231,0.7607028125614633,0.9423373670104768,0.8418341435101212
250,dt_d5_s40_l40_w0.9.pkl,5,40,40,0.9,0.8171767596246831,0.9366686638705812,0.8728521377423543,0.7610050514990487,0.942093722082352,0.8419219044854115
251,dt_d5_s40_l40_w1.0.pkl,5,40,40,1.0,0.8193219007723525,0.9375074895146794,0.8744393992315753,0.7638989645848447,0.9407130674896451,0.8431358276313874
252,dt_d5_s40_l50_w0.2.pkl,5,40,50,0.2,0.9229638840219295,0.48921509886159376,0.6394768272864332,0.893312101910828,0.5011776171526029,0.6421101919775246
253,dt_d5_s40_l50_w0.3.pkl,5,40,50,0.3,0.8772212116972156,0.7512881965248652,0.8093854892847921,0.8263295553618134,0.7697555429221148,0.7970399024513308
254,dt_d5_s40_l50_w0.4.pkl,5,40,50,0.4,0.870530536501309,0.7869982025164769,0.8266595339616407,0.8190854870775348,0.8030536830991635,0.8109903629280295
255,dt_d5_s40_l50_w0.5.pkl,5,40,50,0.5,0.8499195518741434,0.8545536249251049,0.8522302889068148,0.7993512861129969,0.8606351011126452,0.8288619475948377
256,dt_d5_s40_l50_w0.6.pkl,5,40,50,0.6,0.8451209120559457,0.8616536848412223,0.8533072256093038,0.7948756144793684,0.8667262243157638,0.8292474455107036
257,dt_d5_s40_l50_w0.7.pkl,5,40,50,0.7,0.8224338963152699,0.9234272019173158,0.8700094553973384,0.7678451404758704,0.9277998862990335,0.840278033172741
258,dt_d5_s40_l50_w0.8.pkl,5,40,50,0.8,0.8171851696800021,0.9356500898741762,0.8724144191957989,0.7608396195473925,0.9420125071063103,0.841788228463604
259,dt_d5_s40_l50_w0.9.pkl,5,40,50,0.9,0.8174468196446794,0.9359496704613541,0.8726937527060434,0.761310657298575,0.9416064322261025,0.841914167453344
260,dt_d5_s40_l50_w1.0.pkl,5,40,50,1.0,0.8193320235756385,0.9370281605751948,0.8742366012158479,0.7640886894549294,0.9403882075854788,0.8431208359121856
261,dt_d5_s40_l60_w0.2.pkl,5,40,60,0.2,0.9231031349386642,0.48693828639904135,0.6375617792421746,0.8938490620910281,0.499228457727605,0.6406461698801459
262,dt_d5_s40_l60_w0.3.pkl,5,40,60,0.3,0.8772298741807731,0.749850209706411,0.808553938591249,0.826869322152341,0.7687809632096159,0.7967678128024914
263,dt_d5_s40_l60_w0.4.pkl,5,40,60,0.4,0.870530536501309,0.7869982025164769,0.8266595339616407,0.8190854870775348,0.8030536830991635,0.8109903629280295
264,dt_d5_s40_l60_w0.5.pkl,5,40,60,0.5,0.8499195518741434,0.8545536249251049,0.8522302889068148,0.7993512861129969,0.8606351011126452,0.8288619475948377
265,dt_d5_s40_l60_w0.6.pkl,5,40,60,0.6,0.8451209120559457,0.8616536848412223,0.8533072256093038,0.7948756144793684,0.8667262243157638,0.8292474455107036
266,dt_d5_s40_l60_w0.7.pkl,5,40,60,0.7,0.8224338963152699,0.9234272019173158,0.8700094553973384,0.7678451404758704,0.9277998862990335,0.840278033172741
267,dt_d5_s40_l60_w0.8.pkl,5,40,60,0.8,0.8175553517620857,0.9347513481126423,0.8722342581592005,0.7612283816663379,0.940144562657354,0.8412790697674418
268,dt_d5_s40_l60_w0.9.pkl,5,40,60,0.9,0.8187963596191278,0.9325644098262432,0.8719852096697387,0.7624710934919062,0.937220823519857,0.8408627222384144
269,dt_d5_s40_l60_w1.0.pkl,5,40,60,1.0,0.819048616932104,0.9367285799880167,0.8739448823299234,0.7636687797147385,0.9392511979208966,0.842408129074553
