seed,model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,n_nodes,n_leaves
1,342,dt_seed1_d5_s100_l40_w0.8.pkl,5,100,40,0.8,0.83828125,0.8873744180347954,0.8621295083918581,0.8353348729792148,0.8846404695907386,0.8592809629394995,59,30
1,343,dt_seed1_d5_s100_l40_w0.9.pkl,5,100,40,0.9,0.823990969660261,0.9167177162460182,0.8678845875018124,0.8236253149547947,0.9060818522745802,0.862888198757764,61,31
1,344,dt_seed1_d5_s100_l40_w1.0.pkl,5,100,40,1.0,0.8133904263473687,0.9425692232296006,0.8732282459102453,0.8072629645329942,0.931518017283548,0.8649507948523846,59,30
1,345,dt_seed1_d5_s100_l50_w0.6.pkl,5,100,50,0.6,0.8403978983411063,0.8720595442293555,0.855936025012777,0.842670881074674,0.8693950758193381,0.8558244051201798,59,30
1,346,dt_seed1_d5_s100_l50_w0.7.pkl,5,100,50,0.7,0.8394504758855547,0.883392550845381,0.8608611297664354,0.8371408657941609,0.8812978966248166,0.8586520513126018,61,31
1,347,dt_seed1_d5_s100_l50_w0.8.pkl,5,100,50,0.8,0.8383361796972241,0.8870987503062975,0.8620284247339832,0.8354381641768058,0.8844774172509375,0.8592586725803897,59,30
1,348,dt_seed1_d5_s100_l50_w0.9.pkl,5,100,50,0.9,0.8244897959183674,0.9157069345748591,0.8677076681952749,0.8241578869268438,0.9055926952551769,0.862958359229335,61,31
1,349,dt_seed1_d5_s100_l50_w1.0.pkl,5,100,50,1.0,0.8134020618556701,0.9425079637343788,0.8732086608587076,0.8072629645329942,0.931518017283548,0.8649507948523846,59,30
1,350,dt_seed1_d5_s100_l60_w0.6.pkl,5,100,60,0.6,0.839932777073444,0.8725802499387405,0.8559453166078269,0.842333807042476,0.8698027066688407,0.8558479063051501,59,30
1,351,dt_seed1_d5_s100_l60_w0.7.pkl,5,100,60,0.7,0.8397923774531245,0.8821061014457241,0.8604293332934972,0.8373176032288109,0.8795043208870047,0.8578926441351888,57,29
1,352,dt_seed1_d5_s100_l60_w0.8.pkl,5,100,60,0.8,0.8386741292810951,0.8858123009066405,0.8615989632211646,0.8356100949293818,0.8826838415131257,0.8585021607263212,55,28
1,353,dt_seed1_d5_s100_l60_w0.9.pkl,5,100,60,0.9,0.8244491630587651,0.91573756432247,0.8676989159930926,0.8240356083086053,0.9055926952551769,0.8628913229239493,59,30
1,354,dt_seed1_d5_s100_l60_w1.0.pkl,5,100,60,1.0,0.8138137343146079,0.9415890713060524,0.8730510351878674,0.8076950279369121,0.9310288602641448,0.8649876917250521,57,29
1,355,dt_seed1_d5_s100_l70_w0.6.pkl,5,100,70,0.6,0.8395138030490318,0.8737135506003431,0.8562723261189326,0.8420430361787656,0.8709440730474483,0.8562497495291147,59,30
1,356,dt_seed1_d5_s100_l70_w0.7.pkl,5,100,70,0.7,0.8392571245597182,0.8830862533692723,0.8606140206862584,0.8368058244907444,0.8808087396054133,0.8582436350637487,57,29
1,357,dt_seed1_d5_s100_l70_w0.8.pkl,5,100,70,0.8,0.8381437628463075,0.8867924528301887,0.8617820839100475,0.8351047443006777,0.8839882602315343,0.8588514851485148,55,28
1,358,dt_seed1_d5_s100_l70_w0.9.pkl,5,100,70,0.9,0.8249040134795459,0.9147267826513109,0.8674964779015555,0.8251301115241636,0.9047774335561716,0.8631202364286825,57,29
1,359,dt_seed1_d5_s100_l70_w1.0.pkl,5,100,70,1.0,0.814233441162433,0.9405782896348934,0.8728575083141469,0.8087036643277341,0.9302135985651394,0.8652132701421801,55,28
2,360,dt_seed2_d3_s60_l40_w0.6.pkl,3,60,40,0.6,0.8118498541471738,0.8969595621769535,0.8522852025192119,0.8192816070495109,0.9124251497005988,0.8633484162895928,15,8
2,361,dt_seed2_d3_s60_l40_w0.7.pkl,3,60,40,0.7,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,362,dt_seed2_d3_s60_l40_w0.8.pkl,3,60,40,0.8,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,363,dt_seed2_d3_s60_l40_w0.9.pkl,3,60,40,0.9,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,364,dt_seed2_d3_s60_l40_w1.0.pkl,3,60,40,1.0,0.7870262905586113,0.9484037701429006,0.860211791958524,0.8040455120101138,0.9520958083832335,0.8718300205620287,15,8
2,365,dt_seed2_d3_s60_l50_w0.6.pkl,3,60,50,0.6,0.8118498541471738,0.8969595621769535,0.8522852025192119,0.8192816070495109,0.9124251497005988,0.8633484162895928,15,8
2,366,dt_seed2_d3_s60_l50_w0.7.pkl,3,60,50,0.7,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,367,dt_seed2_d3_s60_l50_w0.8.pkl,3,60,50,0.8,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,368,dt_seed2_d3_s60_l50_w0.9.pkl,3,60,50,0.9,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,369,dt_seed2_d3_s60_l50_w1.0.pkl,3,60,50,1.0,0.7870262905586113,0.9484037701429006,0.860211791958524,0.8040455120101138,0.9520958083832335,0.8718300205620287,15,8
2,370,dt_seed2_d3_s60_l60_w0.6.pkl,3,60,60,0.6,0.8118498541471738,0.8969595621769535,0.8522852025192119,0.8192816070495109,0.9124251497005988,0.8633484162895928,15,8
2,371,dt_seed2_d3_s60_l60_w0.7.pkl,3,60,60,0.7,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,372,dt_seed2_d3_s60_l60_w0.8.pkl,3,60,60,0.8,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
2,373,dt_seed2_d3_s60_l60_w0.9.pkl,3,60,60,0.9,0.8114934315396032,0.8977500760109456,0.8524452912985738,0.8191917685654637,0.9137558216899534,0.8638936939770404,15,8
